latitude,longitude,elevation
40.940302,-124.120208,15.6
40.940251,-124.120203,15.6
40.9402,-124.120193,15.6
40.940149,-124.12018,15.6
40.940097,-124.120164,15.6
40.940047,-124.120146,15.6
40.939996,-124.120127,15.6
40.939936,-124.120099,15.6
40.939884,-124.120082,15.6
40.939835,-124.120066,15.6
40.939784,-124.120053,15.6
40.939733,-124.120047,15.6
40.939683,-124.120041,15.6
40.939631,-124.120034,15.6
40.939581,-124.120029,15.6
40.939534,-124.120029,15.6
40.939485,-124.120033,15.6
40.939435,-124.120034,15.6
40.939387,-124.120035,15.6
40.939342,-124.120036,15.6
40.939292,-124.120037,15.6
40.939238,-124.12004,15.6
40.939182,-124.12004,15.4
40.939125,-124.120037,15.4
40.939061,-124.120031,15.4
40.939001,-124.120036,15.4
40.938941,-124.12004,15.2
40.938881,-124.120047,15.2
40.938822,-124.120052,15.0
40.938763,-124.120056,14.8
40.938703,-124.120059,14.8
40.938644,-124.120056,14.6
40.938586,-124.120052,14.6
40.938529,-124.120051,14.6
40.938474,-124.120049,14.6
40.938419,-124.120047,14.6
40.938365,-124.120046,14.6
40.938311,-124.120048,14.6
40.938255,-124.120052,14.6
40.938201,-124.120052,14.6
40.938147,-124.120051,14.4
40.938094,-124.120054,14.4
40.938042,-124.120061,14.4
40.937991,-124.120066,14.4
40.937938,-124.120067,14.4
40.93788,-124.12007,14.2
40.937822,-124.120071,14.2
40.937762,-124.120071,14.2
40.937701,-124.120072,14.0
40.93764,-124.120076,14.0
40.93758,-124.120076,14.0
40.93752,-124.120073,13.8
40.937459,-124.120072,13.8
40.937399,-124.120071,13.8
40.937338,-124.12007,13.8
40.937278,-124.120071,13.6
40.937221,-124.120071,13.6
40.937166,-124.120073,13.6
40.93711,-124.120075,13.6
40.937053,-124.120082,13.6
40.936994,-124.120086,13.6
40.936938,-124.120085,13.6
40.936881,-124.120083,13.6
40.936824,-124.120081,13.6
40.936762,-124.120079,13.6
40.936698,-124.120079,13.4
40.936633,-124.120078,13.4
40.936569,-124.120077,13.0
40.936505,-124.120074,13.0
40.93644,-124.120072,12.8
40.936375,-124.120069,12.8
40.93631,-124.120065,12.8
40.936245,-124.120064,12.6
40.93618,-124.120063,12.6
40.936113,-124.120062,12.4
40.936047,-124.120059,12.4
40.935979,-124.120066,12.4
40.935911,-124.120077,12.4
40.935842,-124.12008,12.4
40.935775,-124.120077,12.4
40.935709,-124.120074,12.4
40.935643,-124.120079,12.4
40.935578,-124.120085,12.6
40.935512,-124.120083,12.6
40.935444,-124.12008,12.6
40.935376,-124.120077,12.6
40.935308,-124.120075,12.4
40.935238,-124.120077,12.2
40.935171,-124.120077,12.2
40.935105,-124.120076,12.2
40.935041,-124.120073,12.6
40.934979,-124.12007,12.8
40.934918,-124.120071,12.8
40.934859,-124.120071,12.8
40.934802,-124.120072,12.8
40.934748,-124.120072,12.6
40.934697,-124.120069,12.6
40.934648,-124.120067,12.6
40.934604,-124.120064,12.4
40.934565,-124.120064,12.4
40.93453,-124.120069,12.6
40.934497,-124.120071,12.6
40.934465,-124.120072,12.8
40.934433,-124.120072,12.8
40.934405,-124.120095,12.8
40.934376,-124.120106,13.0
40.934344,-124.12011,13.0
40.934311,-124.120116,13.0
40.934272,-124.120118,13.0
40.93423,-124.120113,12.6
40.934184,-124.120109,12.6
40.934135,-124.120106,12.4
40.934087,-124.120103,12.2
40.93404,-124.120103,12.4
40.933995,-124.1201,12.6
40.933951,-124.120097,12.6
40.933907,-124.120096,12.6
40.933862,-124.120106,12.6
40.93382,-124.120135,12.6
40.933776,-124.120168,12.6
40.933731,-124.120192,12.8
40.933679,-124.120205,13.0
40.933621,-124.120205,13.0
40.933568,-124.120202,13.0
40.933515,-124.1202,13.2
40.933463,-124.120198,13.4
40.933414,-124.120198,13.6
40.933366,-124.120198,13.6
40.933319,-124.120197,13.8
40.933273,-124.120197,13.8
40.933229,-124.120196,13.8
40.933185,-124.120194,14.0
40.933139,-124.120192,14.0
40.933093,-124.12019,13.8
40.933046,-124.120189,13.8
40.932998,-124.120188,13.8
40.93295,-124.12019,13.8
40.932902,-124.120191,13.6
40.932854,-124.120192,13.6
40.932807,-124.120191,13.6
40.93276,-124.120191,13.6
40.932714,-124.120191,13.6
40.932669,-124.120193,13.6
40.932623,-124.120193,13.8
40.932576,-124.120194,13.8
40.932529,-124.120193,13.8
40.932481,-124.120192,14.0
40.932433,-124.12019,14.0
40.932385,-124.120191,14.0
40.932337,-124.120191,14.2
40.932289,-124.120191,14.2
40.932239,-124.120191,14.4
40.932189,-124.120191,14.4
40.932137,-124.120193,14.4
40.932085,-124.120193,14.4
40.932033,-124.120193,14.4
40.931981,-124.120194,14.4
40.931928,-124.120194,14.4
40.931875,-124.120192,14.4
40.931821,-124.120188,14.4
40.931767,-124.120185,14.4
40.931712,-124.120184,14.2
40.931656,-124.120186,14.0
40.931599,-124.120188,13.8
40.931542,-124.120189,13.6
40.931483,-124.12019,13.6
40.931423,-124.120189,13.2
40.931362,-124.120189,13.2
40.9313,-124.120192,13.0
40.931238,-124.120194,13.0
40.931177,-124.120195,12.8
40.931117,-124.120194,12.6
40.931057,-124.120191,12.6
40.930996,-124.120188,12.6
40.930934,-124.120187,12.6
40.930873,-124.120189,12.6
40.930812,-124.120193,12.6
40.930751,-124.120196,12.6
40.930691,-124.120198,12.6
40.930632,-124.120202,12.6
40.930573,-124.120205,12.8
40.930513,-124.120207,12.8
40.930448,-124.120207,12.4
40.930378,-124.120208,12.2
40.930305,-124.12021,12.0
40.930229,-124.12021,11.0
40.93015,-124.12021,10.6
40.93007,-124.12021,9.4
40.929988,-124.120211,9.0
40.929902,-124.120212,7.8
40.929813,-124.120213,6.6
40.929721,-124.120215,6.0
40.929627,-124.120217,4.8
40.929532,-124.120219,4.2
40.929436,-124.12022,3.0
40.929341,-124.120222,2.4
40.929247,-124.120221,1.6
40.929157,-124.120221,0.8
40.929068,-124.12022,0.4
40.928982,-124.12022,-0.2
40.928898,-124.120223,-0.4
40.928815,-124.120225,-1.0
40.928733,-124.120226,-1.0
40.928652,-124.120223,-1.0
40.928573,-124.120221,-1.0
40.928495,-124.12022,-1.0
40.92842,-124.120219,-0.8
40.928345,-124.120218,-0.8
40.928273,-124.120219,-0.6
40.928203,-124.120221,-1.0
40.928133,-124.120221,-1.0
40.928065,-124.120218,-1.2
40.927999,-124.120216,-1.2
40.927934,-124.120214,-1.2
40.92787,-124.120214,-1.2
40.927808,-124.120214,-1.4
40.927748,-124.120212,-1.8
40.927689,-124.120212,-1.4
40.927631,-124.120213,-0.6
40.927575,-124.120219,-0.2
40.927522,-124.120222,-0.2
40.92747,-124.120225,-0.4
40.927419,-124.120229,-0.6
40.927369,-124.12023,-0.6
40.927321,-124.12023,-0.6
40.927272,-124.120231,-0.6
40.927224,-124.120233,-0.8
40.927174,-124.120235,-0.8
40.927125,-124.120235,-0.8
40.927076,-124.120234,-0.8
40.927025,-124.120236,-0.8
40.926976,-124.120235,-0.8
40.926924,-124.120235,-0.6
40.926872,-124.120236,-0.6
40.926765,-124.120246,-0.6
40.926738,-124.12025,-0.6
40.926711,-124.120254,-0.4
40.926658,-124.120263,-0.6
40.926605,-124.120274,-0.6
40.926553,-124.120287,-0.4
40.926501,-124.120297,-0.4
40.926449,-124.120305,-0.6
40.926398,-124.120314,-0.6
40.926346,-124.120325,-0.6
40.926296,-124.120337,-0.6
40.926246,-124.120345,-0.6
40.926197,-124.12035,-0.6
40.926149,-124.120349,-0.6
40.926102,-124.120339,-0.4
40.926056,-124.120321,-0.4
40.926011,-124.1203,-0.4
40.925964,-124.12028,-0.4
40.925915,-124.12026,-0.6
40.925864,-124.120243,-0.6
40.925813,-124.120232,-0.6
40.925763,-124.120226,-0.4
40.925714,-124.120225,-0.2
40.925663,-124.120226,-0.2
40.925613,-124.120228,0.0
40.925562,-124.120231,0.0
40.925512,-124.120233,0.0
40.925463,-124.120234,0.0
40.925415,-124.120235,0.0
40.925369,-124.120241,0.0
40.925324,-124.120253,0.0
40.925282,-124.120274,0.2
40.925243,-124.120299,0.2
40.92521,-124.120326,0.2
40.92518,-124.12035,0.4
40.925149,-124.120367,0.4
40.925116,-124.120377,0.6
40.925083,-124.120384,0.8
40.925051,-124.120391,1.2
40.925021,-124.120395,1.2
40.92499,-124.120397,1.6
40.924956,-124.120396,1.6
40.92492,-124.120397,1.8
40.924884,-124.120399,2.0
40.924848,-124.120398,2.2
40.924812,-124.120396,2.4
40.924774,-124.120396,2.4
40.924736,-124.120393,2.8
40.924697,-124.120395,3.0
40.924659,-124.120396,3.2
40.924624,-124.120397,4.0
40.924589,-124.120398,4.2
40.924555,-124.120396,4.8
40.924522,-124.120395,5.0
40.924491,-124.120395,5.4
40.924461,-124.120398,6.0
40.92443,-124.120399,6.2
40.9244,-124.120402,6.4
40.924368,-124.120404,6.6
40.924334,-124.120403,6.6
40.9243,-124.120403,6.6
40.924264,-124.120405,6.4
40.924226,-124.120406,6.2
40.924188,-124.120409,6.2
40.92415,-124.120412,6.0
40.924114,-124.120411,6.0
40.924079,-124.120409,5.8
40.924046,-124.120408,5.8
40.924012,-124.120407,5.8
40.92398,-124.120411,6.0
40.923953,-124.120416,6.0
40.923923,-124.120414,6.0
40.923884,-124.120406,6.0
40.923848,-124.120399,5.8
40.92381,-124.120394,5.8
40.92377,-124.120389,5.8
40.923727,-124.12039,5.8
40.923685,-124.120388,5.8
40.923644,-124.120383,5.8
40.923603,-124.120382,6.0
40.923567,-124.120383,6.0
40.923524,-124.120385,6.2
40.923477,-124.120386,6.2
40.923431,-124.120388,6.4
40.923385,-124.120392,6.4
40.923339,-124.120395,6.2
40.923295,-124.120396,5.6
40.923252,-124.120399,5.4
40.92321,-124.120404,4.8
40.923167,-124.120408,4.4
40.923126,-124.12041,4.0
40.923086,-124.120411,3.6
40.923038,-124.120412,3.0
40.922988,-124.120411,2.6
40.922936,-124.12041,2.4
40.922881,-124.120408,2.2
40.922828,-124.120403,2.0
40.922775,-124.1204,1.6
40.922725,-124.120389,1.4
40.922674,-124.120367,1.2
40.922623,-124.120336,1.0
40.922571,-124.120301,0.8
40.922517,-124.120272,0.6
40.922461,-124.120257,0.6
40.922405,-124.120253,0.6
40.922349,-124.120253,0.6
40.922291,-124.120254,0.6
40.922233,-124.120255,0.6
40.922171,-124.120259,0.6
40.922109,-124.120264,0.6
40.922047,-124.120267,0.6
40.921986,-124.120269,0.4
40.921924,-124.120268,0.4
40.921863,-124.120268,0.2
40.921801,-124.120269,0.2
40.921739,-124.120267,0.2
40.921678,-124.120264,0.2
40.921617,-124.120262,0.2
40.921557,-124.120263,0.4
40.921497,-124.120265,0.4
40.921436,-124.120265,0.4
40.921374,-124.120263,0.4
40.921313,-124.12026,0.4
40.921251,-124.120259,0.4
40.921188,-124.120259,0.4
40.921127,-124.120261,0.4
40.921065,-124.120262,0.4
40.921002,-124.120262,0.4
40.920939,-124.120261,0.2
40.920877,-124.120259,0.2
40.920814,-124.120259,0.0
40.920751,-124.120258,0.0
40.920687,-124.120257,0.0
40.920624,-124.120257,-0.2
40.920561,-124.120259,-0.2
40.920498,-124.12026,-0.4
40.920436,-124.120261,-0.4
40.920373,-124.120259,-0.4
40.920311,-124.120258,-0.4
40.920248,-124.120259,-0.4
40.920186,-124.120261,-0.4
40.920123,-124.120262,-0.4
40.920061,-124.120261,-0.2
40.919999,-124.12026,-0.2
40.919938,-124.120257,-0.2
40.919877,-124.120255,-0.2
40.919818,-124.120255,-0.2
40.919759,-124.120255,0.0
40.919697,-124.120257,0.0
40.919634,-124.120256,0.0
40.919571,-124.120254,0.0
40.919508,-124.120251,0.0
40.919447,-124.120248,0.0
40.919388,-124.120246,0.2
40.919329,-124.120244,0.2
40.919271,-124.120243,0.2
40.919215,-124.120246,0.4
40.919158,-124.120249,0.4
40.919102,-124.120251,0.4
40.919047,-124.120253,0.2
40.918993,-124.120252,0.2
40.91894,-124.120251,0.2
40.918889,-124.120254,0.0
40.918837,-124.120256,0.0
40.918785,-124.120256,0.0
40.918734,-124.120256,0.0
40.918683,-124.120257,0.0
40.918631,-124.120258,0.0
40.918578,-124.120257,-0.2
40.918524,-124.120256,-0.4
40.91847,-124.120252,-0.4
40.918414,-124.12025,-0.4
40.918358,-124.120251,-0.4
40.918301,-124.120254,-0.2
40.918245,-124.120257,-0.2
40.918189,-124.120257,-0.2
40.918133,-124.120255,-0.4
40.918077,-124.120253,-0.4
40.918022,-124.120255,-0.6
40.917967,-124.120257,-0.6
40.917912,-124.120256,-0.8
40.917856,-124.120256,-0.8
40.9178,-124.120258,-0.8
40.917745,-124.120261,-0.6
40.917689,-124.120263,-0.4
40.917634,-124.120263,-0.4
40.91758,-124.120264,-0.4
40.917527,-124.120266,-0.4
40.917476,-124.120267,-0.2
40.917425,-124.120268,-0.2
40.917375,-124.120269,-0.2
40.917324,-124.120269,-0.2
40.91727,-124.120269,-0.4
40.917216,-124.12027,-0.4
40.917161,-124.120271,-0.4
40.917105,-124.120272,-0.4
40.91705,-124.120274,-0.4
40.916994,-124.120278,-0.4
40.916939,-124.120279,-0.4
40.916883,-124.120278,-0.6
40.916829,-124.120277,-0.6
40.916774,-124.120276,-0.6
40.916719,-124.120275,-0.8
40.916664,-124.120275,-0.8
40.916611,-124.12028,-0.8
40.916557,-124.120284,-1.0
40.916503,-124.120286,-1.0
40.916449,-124.120287,-1.0
40.916397,-124.120288,-1.0
40.916345,-124.120289,-1.0
40.916295,-124.120291,-1.0
40.916245,-124.120292,-1.0
40.916196,-124.120283,-0.8
40.91615,-124.120264,-0.8
40.916108,-124.120228,-0.8
40.916077,-124.120179,-0.8
40.916056,-124.120119,-1.0
40.916045,-124.120053,-1.0
40.916041,-124.119988,-1.0
40.916041,-124.119922,-1.2
40.91604,-124.119856,-1.2
40.916037,-124.119787,-1.4
40.916036,-124.119717,-1.4
40.916035,-124.119645,-1.6
40.916033,-124.119573,-1.8
40.916031,-124.119499,-1.8
40.91603,-124.119425,-1.8
40.916031,-124.119349,-1.6
40.916031,-124.119275,-1.4
40.916031,-124.119202,-1.4
40.916029,-124.119131,-1.2
40.916029,-124.119059,-1.2
40.916031,-124.118986,-1.2
40.916032,-124.118913,-1.2
40.916032,-124.118842,-1.2
40.916032,-124.118769,-1.4
40.916033,-124.118697,-1.4
40.916036,-124.118625,-1.4
40.916038,-124.118553,-1.4
40.916038,-124.118482,-1.2
40.916037,-124.118413,-1.2
40.916036,-124.118342,-1.2
40.916035,-124.11827,-1.4
40.916036,-124.118198,-1.4
40.916036,-124.118127,-1.4
40.916036,-124.118056,-1.4
40.916036,-124.117985,-1.4
40.916034,-124.117913,-1.4
40.916033,-124.11784,-1.2
40.916032,-124.117768,-1.0
40.916032,-124.117695,-1.0
40.916031,-124.117623,-1.0
40.91603,-124.117552,-1.0
40.916029,-124.117483,-1.0
40.916028,-124.117416,-1.0
40.916026,-124.117348,-1.0
40.916026,-124.117281,-1.0
40.916027,-124.117214,-0.8
40.916028,-124.117146,-0.8
40.916028,-124.117076,-0.6
40.916028,-124.117006,-0.6
40.916028,-124.116935,-0.4
40.916028,-124.116865,-0.4
40.916026,-124.116793,-0.4
40.916022,-124.116721,-0.4
40.916021,-124.116648,-0.4
40.916019,-124.116575,0.0
40.916016,-124.116501,0.0
40.916016,-124.116427,0.2
40.916015,-124.116355,0.2
40.916014,-124.116286,0.2
40.916013,-124.11622,0.2
40.916015,-124.116153,-0.2
40.916017,-124.116087,-0.6
40.916018,-124.116019,-0.6
40.916017,-124.115951,-0.8
40.916016,-124.115884,-0.8
40.916016,-124.115816,-1.0
40.916016,-124.115749,-1.2
40.916016,-124.115683,-1.2
40.916014,-124.115618,-1.2
40.916013,-124.115551,-1.2
40.916013,-124.115482,-1.0
40.916015,-124.115415,-1.0
40.916018,-124.11535,-1.0
40.916019,-124.115286,-1.0
40.916019,-124.115221,-1.0
40.916019,-124.115157,-0.8
40.91602,-124.115091,-0.8
40.916021,-124.115025,-0.6
40.91602,-124.114959,-0.6
40.916017,-124.114893,-0.4
40.916016,-124.114826,-0.4
40.916016,-124.11476,-0.2
40.916016,-124.114696,-0.2
40.916017,-124.114634,-0.2
40.916017,-124.114573,-0.2
40.916016,-124.114512,-0.4
40.916014,-124.114451,-0.6
40.916014,-124.11439,-0.6
40.916013,-124.114328,-0.4
40.916011,-124.114265,-0.4
40.916007,-124.114204,-0.4
40.916007,-124.114145,-0.4
40.916005,-124.114086,-0.2
40.916004,-124.114025,-0.2
40.916005,-124.113964,-0.2
40.916007,-124.113904,0.0
40.916008,-124.113841,0.0
40.91601,-124.11378,-0.2
40.916012,-124.113719,-0.2
40.916012,-124.113657,0.0
40.916011,-124.113595,0.0
40.916012,-124.11353,0.2
40.916015,-124.113465,0.2
40.916023,-124.113411,0.2
40.916025,-124.113346,0.2
40.916029,-124.113278,0.0
40.916032,-124.113207,0.0
40.916031,-124.113137,0.0
40.916028,-124.113066,0.0
40.916024,-124.112995,0.0
40.916022,-124.112927,0.0
40.91602,-124.112858,0.0
40.916018,-124.112787,0.0
40.916019,-124.112716,0.0
40.916021,-124.112646,0.2
40.916022,-124.112577,0.2
40.916024,-124.112506,0.4
40.916022,-124.112432,0.4
40.91602,-124.112359,0.4
40.916016,-124.112283,0.4
40.916014,-124.112209,0.2
40.916011,-124.112132,0.0
40.91601,-124.112059,0.0
40.916011,-124.11199,0.0
40.916012,-124.111919,0.2
40.91601,-124.111848,0.2
40.91601,-124.111775,0.2
40.91601,-124.111704,0.4
40.916011,-124.111633,0.4
40.916011,-124.111561,0.2
40.91601,-124.111489,0.2
40.916008,-124.111415,0.0
40.916007,-124.11134,0.0
40.916005,-124.111267,0.0
40.916003,-124.11119,0.2
40.916007,-124.111117,0.2
40.916007,-124.111041,0.2
40.916007,-124.110966,0.2
40.916005,-124.11089,0.4
40.916005,-124.110813,0.4
40.916002,-124.110738,0.6
40.916001,-124.110667,0.6
40.915996,-124.110596,0.6
40.915995,-124.110524,0.6
40.915995,-124.11045,0.6
40.915995,-124.110376,0.6
40.915995,-124.110302,0.8
40.915995,-124.110227,0.8
40.915994,-124.110152,1.2
40.915992,-124.110078,1.4
40.915992,-124.110005,1.4
40.915992,-124.109934,1.4
40.91599,-124.109864,1.6
40.915991,-124.109795,1.8
40.91599,-124.109728,1.8
40.915989,-124.109659,1.8
40.915989,-124.10959,1.8
40.91599,-124.109522,1.8
40.915992,-124.109451,1.8
40.915993,-124.109382,2.0
40.915993,-124.10931,2.0
40.91599,-124.109238,2.0
40.915988,-124.109169,2.2
40.915985,-124.109102,2.2
40.915981,-124.109035,2.2
40.915975,-124.108972,2.4
40.915968,-124.108912,2.4
40.915961,-124.108853,2.4
40.915953,-124.108793,2.6
40.915946,-124.108732,2.6
40.915937,-124.108672,3.0
40.915925,-124.108614,3.0
40.915913,-124.108557,3.0
40.915899,-124.108502,3.0
40.915885,-124.108449,3.0
40.915868,-124.108395,3.0
40.915848,-124.108339,3.0
40.915827,-124.108284,3.0
40.915805,-124.108228,3.0
40.915781,-124.108172,3.0
40.915757,-124.108115,3.0
40.915734,-124.108059,2.8
40.915713,-124.108001,3.0
40.915694,-124.107942,3.0
40.915678,-124.10788,3.0
40.915664,-124.107819,3.0
40.915654,-124.107755,3.2
40.915647,-124.107692,3.2
40.915644,-124.107631,3.2
40.915645,-124.10757,3.4
40.915643,-124.10751,3.4
40.915641,-124.107448,3.2
40.91564,-124.107384,3.2
40.91564,-124.107318,3.2
40.915641,-124.107253,3.0
40.915641,-124.107186,3.2
40.915641,-124.107118,3.0
40.915642,-124.107051,3.2
40.915644,-124.106984,3.2
40.915644,-124.106917,3.2
40.915643,-124.10685,3.4
40.915643,-124.106783,3.4
40.915644,-124.106715,3.4
40.915644,-124.106649,3.2
40.915643,-124.106583,3.2
40.915643,-124.106516,3.2
40.915643,-124.106446,3.2
40.915642,-124.106378,3.4
40.915639,-124.106309,3.4
40.915636,-124.106244,3.4
40.915637,-124.106178,3.4
40.91564,-124.106115,3.4
40.915643,-124.106053,3.4
40.915644,-124.105992,3.4
40.91564,-124.10593,3.4
40.915631,-124.105869,3.4
40.915615,-124.105808,3.4
40.915589,-124.105752,3.4
40.915553,-124.105706,3.2
40.915506,-124.105675,3.0
40.915453,-124.10566,3.0
40.915396,-124.105655,3.0
40.915338,-124.105655,3.0
40.915281,-124.105659,3.0
40.915224,-124.105667,3.2
40.915169,-124.105675,3.2
40.915115,-124.105682,3.2
40.915063,-124.105688,3.2
40.915012,-124.105693,3.0
40.91496,-124.105698,3.0
40.91491,-124.105706,3.0
40.914859,-124.105711,2.8
40.914808,-124.105715,2.6
40.914758,-124.105716,2.4
40.914708,-124.105716,2.2
40.914657,-124.105713,2.2
40.914605,-124.105714,2.2
40.914551,-124.105717,2.2
40.914494,-124.105721,2.4
40.914437,-124.105725,2.4
40.914379,-124.105725,2.4
40.914321,-124.105724,2.4
40.914265,-124.105726,2.4
40.914209,-124.105729,2.6
40.914154,-124.10573,2.6
40.9141,-124.10573,2.6
40.914048,-124.105732,2.6
40.913995,-124.105736,2.4
40.913944,-124.105739,2.4
40.913894,-124.105743,2.4
40.913843,-124.105747,2.4
40.913791,-124.105749,2.4
40.91374,-124.10575,2.2
40.913688,-124.105752,2.2
40.913636,-124.105755,2.2
40.913584,-124.105757,2.2
40.913532,-124.105761,2.2
40.913479,-124.105762,2.2
40.913426,-124.105761,2.2
40.913373,-124.105761,2.2
40.91332,-124.105761,2.0
40.913267,-124.105762,2.0
40.913215,-124.105763,2.2
40.913162,-124.105765,2.2
40.91311,-124.105767,2.2
40.913057,-124.105767,2.2
40.913005,-124.105765,2.0
40.912954,-124.105764,2.0
40.912902,-124.105766,1.8
40.91285,-124.10577,1.8
40.912797,-124.105774,1.8
40.912745,-124.105777,1.8
40.912694,-124.105775,1.8
40.912643,-124.10577,1.8
40.912594,-124.105766,1.8
40.912544,-124.105768,1.8
40.912493,-124.105774,1.8
40.912441,-124.105778,1.6
40.912389,-124.105779,1.6
40.912335,-124.105778,1.6
40.912281,-124.105778,1.6
40.912225,-124.105779,1.4
40.912168,-124.105778,1.4
40.91211,-124.105777,1.4
40.912052,-124.105777,1.6
40.911993,-124.105777,1.4
40.911933,-124.105777,1.4
40.911872,-124.105776,1.4
40.911809,-124.105776,1.4
40.911747,-124.105775,1.4
40.911686,-124.105774,1.4
40.911626,-124.105771,1.2
40.911566,-124.105769,1.2
40.911506,-124.10577,1.2
40.911448,-124.105773,1.2
40.911389,-124.105772,1.2
40.911331,-124.10577,1.2
40.911275,-124.105769,1.2
40.911218,-124.105769,1.2
40.911162,-124.105768,1.2
40.911107,-124.105768,1.0
40.911051,-124.105769,0.6
40.910993,-124.10577,0.6
40.910936,-124.105767,0.6
40.910877,-124.105764,0.6
40.910817,-124.105765,0.6
40.910758,-124.105767,0.6
40.910701,-124.105768,0.6
40.910643,-124.105769,0.8
40.910585,-124.105771,0.8
40.910526,-124.105772,0.8
40.910467,-124.105771,0.8
40.910408,-124.105769,0.8
40.910349,-124.105769,0.8
40.910291,-124.10577,0.8
40.910233,-124.105771,0.6
40.910176,-124.10577,0.6
40.910119,-124.105771,0.6
40.910064,-124.105775,0.6
40.910008,-124.105775,0.6
40.909952,-124.105772,0.6
40.909897,-124.105771,0.6
40.909842,-124.105771,0.6
40.909787,-124.105771,0.6
40.909731,-124.10577,0.6
40.909676,-124.10577,0.6
40.909621,-124.105772,0.8
40.909566,-124.105772,0.8
40.909511,-124.105772,0.6
40.909456,-124.105773,0.6
40.909401,-124.105772,0.6
40.909346,-124.105773,0.6
40.909291,-124.105774,0.4
40.909236,-124.105775,0.6
40.909181,-124.105778,0.6
40.909127,-124.105778,0.6
40.909074,-124.105777,0.8
40.909022,-124.105779,0.8
40.908969,-124.105782,1.0
40.908916,-124.105785,1.0
40.908863,-124.105789,1.0
40.908809,-124.105792,0.8
40.908755,-124.105792,0.8
40.908701,-124.105787,0.6
40.908645,-124.105781,0.6
40.908591,-124.105778,0.6
40.908537,-124.105779,0.6
40.908482,-124.105781,0.6
40.908427,-124.105782,0.6
40.908372,-124.105782,0.6
40.908315,-124.10578,0.6
40.908259,-124.10578,0.6
40.908202,-124.105781,0.6
40.908146,-124.105781,0.6
40.90809,-124.105782,0.6
40.908033,-124.105786,0.6
40.907976,-124.105787,0.6
40.907918,-124.105786,0.6
40.907861,-124.105785,0.6
40.907802,-124.105785,0.6
40.907743,-124.105786,0.8
40.907683,-124.105786,0.8
40.907622,-124.105787,0.8
40.907562,-124.105787,0.8
40.907503,-124.105788,0.8
40.907444,-124.105792,0.8
40.907385,-124.105795,0.8
40.907328,-124.105796,0.8
40.907271,-124.105797,0.8
40.907216,-124.105796,1.0
40.907159,-124.105793,1.0
40.907104,-124.105792,1.0
40.90705,-124.105792,1.0
40.906996,-124.105793,1.0
40.906941,-124.105793,1.0
40.906887,-124.105792,1.0
40.906833,-124.105793,1.0
40.906779,-124.105796,0.8
40.906724,-124.105795,0.8
40.906669,-124.105794,0.6
40.906614,-124.105796,0.6
40.90656,-124.105799,0.6
40.906506,-124.1058,0.4
40.906453,-124.105799,0.4
40.9064,-124.105799,0.6
40.906346,-124.105797,0.6
40.906292,-124.105795,0.8
40.906238,-124.105792,0.8
40.906184,-124.105792,1.0
40.90613,-124.105793,1.0
40.906075,-124.105793,1.0
40.906018,-124.105792,1.0
40.905961,-124.105792,1.0
40.905903,-124.105792,0.8
40.905844,-124.105793,0.8
40.905785,-124.105794,1.0
40.905726,-124.105797,1.0
40.905667,-124.105802,1.0
40.905609,-124.105803,1.0
40.905551,-124.105802,1.0
40.905495,-124.105801,1.0
40.90544,-124.105801,1.0
40.905385,-124.105804,1.0
40.905332,-124.105806,1.0
40.90528,-124.105807,1.0
40.905227,-124.105809,1.2
40.905174,-124.105813,1.2
40.905122,-124.105815,1.2
40.905071,-124.105814,1.2
40.90502,-124.105813,1.2
40.904969,-124.105814,1.0
40.904918,-124.105818,1.0
40.904866,-124.105821,1.0
40.904814,-124.105822,1.0
40.904762,-124.105821,0.8
40.90471,-124.105822,0.8
40.904658,-124.105823,0.8
40.904606,-124.105821,1.0
40.904553,-124.105821,1.0
40.904499,-124.10582,1.2
40.904444,-124.10582,1.2
40.904387,-124.105819,1.0
40.904331,-124.105818,1.0
40.904274,-124.105818,1.0
40.904218,-124.105817,1.0
40.904163,-124.105815,1.2
40.904108,-124.105814,1.2
40.904054,-124.105816,1.2
40.904002,-124.105819,1.2
40.903951,-124.105821,1.2
40.903901,-124.105821,1.2
40.903853,-124.105819,1.2
40.903806,-124.105817,1.2
40.903759,-124.105816,1.2
40.903712,-124.105817,1.4
40.903664,-124.105818,1.4
40.903615,-124.105819,1.6
40.903566,-124.105819,1.6
40.903517,-124.10582,1.6
40.903468,-124.105821,1.8
40.903416,-124.105823,1.8
40.903364,-124.105823,1.8
40.903312,-124.105823,2.0
40.90326,-124.105826,2.0
40.903209,-124.105827,2.0
40.903158,-124.105825,2.0
40.903107,-124.105824,1.8
40.903057,-124.105825,1.8
40.903005,-124.105825,1.6
40.902953,-124.105823,1.6
40.9029,-124.10582,1.8
40.902847,-124.105821,1.6
40.902792,-124.105822,1.8
40.902738,-124.105825,1.6
40.902684,-124.105827,1.8
40.90263,-124.105828,1.8
40.902576,-124.105827,1.8
40.902522,-124.105825,1.8
40.902469,-124.105824,2.0
40.902416,-124.105822,2.0
40.902365,-124.105823,2.2
40.902314,-124.105828,2.2
40.902262,-124.10583,2.4
40.902209,-124.105833,2.4
40.902155,-124.105835,2.4
40.9021,-124.105835,2.4
40.902044,-124.105832,2.4
40.901988,-124.105829,2.2
40.901932,-124.105828,2.4
40.901875,-124.105831,2.4
40.901819,-124.105836,2.4
40.901763,-124.105841,2.4
